id,smiles,epa,0_x,1_x,2_x,3_x,mlp prediction,0_y,1_y,2_y,3_y,rnn prediction,0,1,2,3,cnn prediction
molid7440,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,2.0,0.04740546599999999,0.23726104,0.38701695,0.32831657,2,0.00843065,0.39665700000000004,0.468311,0.126602,2,0.028769299999999998,0.268856,0.397312,0.30506300000000003,2.0
molid7453,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,3.0,0.26387334,0.26736170000000004,0.25917435,0.20959057,1,0.0361991,0.146897,0.43985799999999997,0.377046,2,0.184425,0.300973,0.317629,0.196972,2.0
molid7461,C=CC(=O)O,3.0,0.11060061,0.39173505,0.3472993,0.15036502,1,0.06477419999999999,0.175624,0.362367,0.397235,3,0.209186,0.26709299999999997,0.310054,0.213668,2.0
molid7474,Cc1cc(C2(c3ccc(O)cc3)NC(=O)NC2=O)ccc1O,3.0,0.024122638999999998,0.09832982,0.28735673,0.5901908,3,0.0392719,0.0661277,0.26706599999999997,0.627534,3,0.20168699999999998,0.33810300000000004,0.307872,0.152338,1.0
molid7479,CC(=O)N(CCN(C)C)n1cc(-c2ccccc2)c2ccccc21,2.0,0.21142438,0.4329615,0.2665019,0.08911224,1,0.31007399999999996,0.440288,0.22401100000000002,0.0256264,1,0.193219,0.35238200000000003,0.308436,0.14596199999999998,1.0
molid7494,CCCC(=O)C(CC)Cc1ccccc1,2.0,0.046368994000000004,0.29289344,0.40885368,0.25188392,2,0.00534994,0.0833859,0.380875,0.530389,3,0.16827,0.34577399999999997,0.339174,0.146782,1.0
molid7499,CCOC(C(=O)O)(c1ccccc1)c1ccccc1,2.0,0.19375615,0.38488597,0.29342055,0.12793736,1,0.00720106,0.1367,0.495866,0.36023299999999997,2,0.09175,0.33210700000000004,0.375204,0.200938,2.0
molid7509,C1CO1,1.0,0.23593266,0.32911956,0.27027870000000004,0.16466908,1,0.433374,0.323031,0.18419100000000002,0.05940369999999999,0,0.14968299999999998,0.25885199999999997,0.32493299999999997,0.266531,2.0
molid7522,CC(C)(C)N,0.0,0.11235179,0.25204006,0.3309886,0.30461950000000004,2,0.06239490000000001,0.581202,0.304516,0.051887199999999994,1,0.16914400000000002,0.22499,0.316824,0.289042,2.0
molid7523,CC(C)(C)O,2.0,0.099185966,0.19530545,0.31173390000000006,0.39377463,3,0.109948,0.0909869,0.259226,0.53984,3,0.188323,0.220606,0.310127,0.280944,2.0
molid7524,CC(C)(C)S,2.0,0.10728204,0.2832766,0.34560972,0.26383165,2,0.014447899999999998,0.09357510000000001,0.32782,0.564157,3,0.525334,0.298098,0.119585,0.0569818,0.0
molid7531,O=CC(Cl)(Cl)Cl,1.0,0.12695172,0.43424997,0.32676587,0.11203247,1,0.0683674,0.502792,0.348138,0.0807034,1,0.210581,0.386035,0.290483,0.112901,1.0
molid7541,c1ccc(C2CCCCC2)c(OCC2CNCCO2)c1,2.0,0.04655775,0.3978473,0.40956897,0.146026,2,0.12795499999999999,0.5090859999999999,0.320083,0.042876,1,0.16808399999999998,0.328689,0.336459,0.166769,2.0
molid7548,CCOC(=O)C(=O)Nc1cc(SC)nc(C)n1,2.0,0.27472106,0.29647228,0.2545735,0.17423312,1,0.12340699999999999,0.303273,0.429109,0.14421099999999998,2,0.165826,0.26392899999999997,0.329016,0.241229,2.0
molid7560,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0,0.12551273,0.20709117,0.29914328,0.36825275,3,0.128711,0.637009,0.19051600000000002,0.043764199999999996,1,0.198769,0.29925799999999997,0.26913000000000004,0.232843,1.0
molid7561,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1.0,0.27961966,0.23142287,0.24004142,0.24891604,0,0.012059299999999998,0.04630719999999999,0.26504,0.6765939999999999,3,0.263788,0.169562,0.21151,0.35514,3.0
molid7567,Cc1[nH]c2ccc(O)cc2c1CC(=O)OCC(=O)O,2.0,0.20060347,0.27962098,0.28885284,0.23092271,2,0.039434699999999996,0.126191,0.376077,0.458298,3,0.267731,0.303205,0.27208499999999997,0.156978,1.0
molid7588,O=C(Cl)C(Cl)(Cl)Cl,2.0,0.43776482,0.36170240000000003,0.15480722,0.045725614000000005,0,0.382756,0.45234399999999997,0.125291,0.039608300000000006,1,0.204654,0.373289,0.300317,0.12174000000000001,1.0
molid7611,C#CCCC#CC#CCCCCO,1.0,0.07154899,0.41323045,0.37829759999999996,0.13692296,1,0.00360987,0.04731319999999999,0.259872,0.6892050000000001,3,0.0400978,0.262689,0.403366,0.293848,2.0
molid7625,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,3.0,0.040934563,0.16316153,0.3452829,0.45062098,3,0.00809754,0.201971,0.47952,0.310411,2,0.123418,0.338075,0.328335,0.21017199999999997,1.0
molid7635,NC12CC3CC(CC(C3)C1)C2,2.0,0.10439779,0.20425309,0.31969884,0.37165034,3,0.0304248,0.363795,0.48056000000000004,0.12522,2,0.0897043,0.354628,0.41311499999999995,0.14255299999999999,2.0
molid7636,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.0,0.28116012,0.13314441,0.19363126,0.39206415,3,0.32729899999999995,0.08834969999999999,0.191471,0.39288,3,0.282321,0.12288699999999998,0.22050799999999998,0.374285,3.0
molid7637,FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,0.0,0.9508870999999999,0.042699493,0.005326018,0.00108743,0,0.9938889999999999,0.00342566,0.00122298,0.0014625999999999999,0,0.975642,0.0180538,0.00320876,0.00309581,0.0
molid7640,NC(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl,2.0,0.19378501,0.37504226,0.29222324,0.13894944,1,0.988608,0.00751868,0.00248043,0.00139299,0,0.180253,0.414254,0.30332,0.102172,1.0
molid7648,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,2.0,0.24496885,0.26893768,0.26574114,0.22035235,1,0.0992534,0.260757,0.356829,0.28315999999999997,2,0.467413,0.219856,0.18074,0.131992,0.0
molid7674,NC1CCN(c2cccc(Cl)n2)CC1,1.0,0.28492470000000003,0.47624007,0.19753903,0.04129619,1,0.0208304,0.42092399999999996,0.485695,0.0725506,2,0.0971823,0.405501,0.393717,0.1036,1.0
molid7694,Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1,2.0,0.16640855,0.41476694,0.30262187,0.11620268,1,0.134963,0.403636,0.400549,0.060851499999999996,1,0.0956634,0.295317,0.353407,0.25561300000000003,2.0
molid7703,CCCCCCCCCC(OC)OC,3.0,0.004500845,0.05621326,0.2686405,0.67064536,3,0.149519,0.0495236,0.18558,0.6153770000000001,3,0.0649813,0.159682,0.324435,0.450902,3.0
molid7704,CC(C)CCOC(=O)C=Cc1ccccc1,3.0,0.059007500000000004,0.22366832,0.36695293,0.3503712,2,0.004446,0.115941,0.468718,0.41089499999999995,2,0.0784621,0.30756700000000003,0.397723,0.21624699999999997,2.0
molid7723,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,3.0,0.24156776,0.25365838,0.26174210000000003,0.24303174,2,0.0241942,0.41673599999999994,0.39664099999999997,0.162429,1,0.076524,0.148492,0.301533,0.473451,3.0
molid7724,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,3.0,0.22953187,0.26495674,0.2692062,0.23630515,2,0.0337991,0.397127,0.393968,0.17510599999999998,1,0.053001599999999996,0.12016099999999999,0.292109,0.534728,3.0
molid7728,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,3.0,0.04734836,0.08233267,0.22756019,0.6427588000000001,3,0.00549811,0.0170912,0.162743,0.814667,3,0.0632929,0.09933789999999999,0.282074,0.555295,3.0
molid7737,CCC(C)(O)C#CC(C)(O)CC,2.0,0.06843146,0.17878893,0.3266697,0.42610988,3,0.118052,0.0338709,0.17516199999999998,0.6729149999999999,3,0.264698,0.223592,0.283271,0.22844,2.0
molid7746,CC(Cl)CCl,2.0,0.4499349,0.350087,0.15267128,0.047306925,0,0.05320880000000001,0.594515,0.300877,0.0513996,1,0.21527399999999997,0.380012,0.28975700000000004,0.11495699999999999,1.0
molid7751,CC(=O)CCl,1.0,0.37628895,0.38146225,0.18373454,0.058514263,1,0.058877,0.546922,0.307963,0.08623810000000001,1,0.347075,0.374201,0.194184,0.0845401,1.0
molid7760,CCOCN(C(=O)CCl)c1c(C)cccc1OC(C)C,2.0,0.049196627,0.30680412,0.40797693,0.2360223,2,0.057467700000000004,0.3157,0.453402,0.17343,2,0.6337149999999999,0.205177,0.099597,0.0615105,0.0
molid7771,CN1C(=O)CCc2c(OCCCN3CCC(Cc4ccccc4)CC3)cccc21,2.0,0.23238601,0.5033393,0.21919774,0.045077067,1,0.39500599999999997,0.445238,0.147949,0.0118071,1,0.0997346,0.385535,0.388202,0.126528,2.0
molid7783,CCc1c(C)[nH]c2c1C(=O)C1CN(C)CCC1C2,1.0,0.28937959999999996,0.43973148,0.21286078,0.058028199999999995,1,0.239321,0.420087,0.292379,0.0482133,1,0.137544,0.348265,0.35442399999999996,0.15976600000000002,2.0
molid7784,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,3.0,0.01541556,0.07796449,0.27418718,0.63243276,3,0.022238400000000002,0.34686100000000003,0.43300900000000003,0.197891,2,0.0356092,0.326183,0.442812,0.195395,2.0
molid7789,CN(C)C1c2ccccc2NC(=O)c2ccccc21,2.0,0.05072212,0.30044857,0.40648168,0.24234760000000002,2,0.0300493,0.560983,0.372732,0.036235500000000004,1,0.134787,0.348591,0.35167600000000004,0.164946,2.0
molid7790,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,1.0,0.38155009999999995,0.20332739,0.1987058,0.21641679,0,0.191523,0.07912260000000002,0.21826700000000002,0.511088,3,0.0578092,0.172132,0.335424,0.43463500000000005,3.0
molid7794,O=C(Cl)CCl,1.0,0.51607853,0.35588884,0.10697169999999999,0.021060841,0,0.184014,0.5839529999999999,0.180331,0.0517019,1,0.212481,0.382653,0.291976,0.11289,1.0
molid7836,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,2.0,0.37057608,0.2392496,0.20935465,0.18081962,0,0.0193166,0.193331,0.467664,0.319688,2,0.135301,0.316921,0.349283,0.198495,2.0
molid7842,COP(=O)(OC)SC(C)(C)C,1.0,0.7477583999999999,0.17721947,0.056003366,0.019018812,0,0.697084,0.252714,0.038874,0.0113285,0,0.623449,0.24390799999999999,0.0862107,0.0464328,0.0
molid7849,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,2.0,0.015526772,0.09965218599999999,0.3165917,0.5682293,3,0.013163999999999999,0.14894300000000002,0.42766000000000004,0.410233,2,0.0729682,0.234321,0.365888,0.326823,2.0
molid7850,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,2.0,0.052200772,0.30149096,0.40242842,0.24387982,2,0.290986,0.236104,0.301541,0.171369,2,0.08172860000000001,0.327964,0.407121,0.183186,2.0
molid7852,CC(=O)OC(C)(C)C1CC=C(C)CC1,3.0,0.010702608,0.06203813,0.25065129999999997,0.6766079,3,0.0843947,0.0401527,0.191181,0.684272,3,0.115373,0.22310700000000003,0.344898,0.31662199999999996,2.0
molid7880,CCN(C(=O)CCCn1nnnc1C)C1CCCCC1,2.0,0.006704011,0.31186965,0.51231515,0.16911125,2,0.0290166,0.23113000000000003,0.608992,0.13086199999999998,2,0.0638432,0.250271,0.378668,0.307218,2.0
molid7883,Cn1nnnc1SCCCS(=O)c1ccccn1,2.0,0.060750347,0.46293270000000003,0.37277538,0.10354161,1,0.014184700000000001,0.280043,0.5560649999999999,0.14970799999999998,2,0.458455,0.273409,0.170518,0.0976184,0.0
molid7891,CC=CCC1=C(C)CCC1,3.0,0.04250709,0.14606765,0.32295612,0.48846912,3,0.00134983,0.06910039999999999,0.33668000000000003,0.592869,3,0.11287,0.31206799999999996,0.37942600000000004,0.195635,2.0
molid7895,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,1.0,0.11409719,0.40264973,0.3457397,0.13751341,1,0.03943680000000001,0.344622,0.461707,0.15423399999999998,2,0.268544,0.303561,0.275258,0.152636,1.0
molid7900,COc1ccc(CCN(C(=O)CCCSc2nnnn2C)C2CCCCC2)cc1OC,2.0,0.01777117,0.27504227,0.45852858,0.24865794,2,0.0255144,0.246585,0.570529,0.157372,2,0.0610686,0.24318,0.38147,0.314282,2.0
molid7923,O=C1CCc2cc(C=CCN3CCN(c4cccc(Cl)c4)CC3)ccc2N1,1.0,0.11616994,0.5642215,0.27329737,0.046311215,1,0.054739499999999996,0.41649899999999995,0.41457299999999997,0.11418900000000001,1,0.054063099999999996,0.406171,0.421437,0.11832899999999999,2.0
molid7946,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],3.0,0.08289989999999998,0.19512899,0.32896847,0.3930027,3,0.28644400000000003,0.319508,0.247182,0.146867,1,0.24224899999999996,0.285885,0.289592,0.182275,2.0
molid7972,C=C(C)C(C)=O,1.0,0.16455945,0.34500024,0.31349299999999997,0.17694737,1,0.043756800000000005,0.0998026,0.31603000000000003,0.540411,3,0.195332,0.34528000000000003,0.326342,0.133046,1.0
molid7978,CCCCC(CC)C(=O)OC,2.0,0.005865563000000001,0.05507283,0.25828418,0.6807774999999999,3,0.10321,0.108748,0.274339,0.513704,3,0.0763962,0.178896,0.33024899999999996,0.414459,3.0
molid7979,CCCN(N=O)C(N)=O,1.0,0.21187639,0.39209837,0.27932137,0.11670378599999999,1,0.034738099999999994,0.511587,0.41420200000000007,0.0394736,1,0.13084300000000001,0.222063,0.329312,0.317783,2.0
molid7984,CC1(C)CON(Cc2ccccc2Cl)C1=O,2.0,0.25395647,0.3532274,0.26389113,0.1289251,1,0.0988563,0.426475,0.400492,0.0741768,1,0.0285705,0.263401,0.42203500000000005,0.285994,2.0
molid7986,Cn1cnc2c1c(=O)n(CCCN1CCN(c3ccc(Cl)c(Cl)c3)CC1)c(=O)n2C,2.0,0.03860603,0.40627778,0.41532890000000006,0.13978727,2,0.0420214,0.37806,0.49213599999999996,0.08778330000000001,2,0.0933025,0.449633,0.36951799999999996,0.0875466,1.0
molid8002,Cc1c[nH]cn1,2.0,0.30257636,0.38732618,0.2220218,0.08807565,1,0.017908599999999997,0.41218699999999997,0.45945600000000003,0.110448,2,0.12747999999999998,0.356916,0.383267,0.13233699999999998,2.0
molid8024,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O,3.0,0.29461756,0.16338122,0.21057679,0.33142442,3,0.157277,0.106155,0.276671,0.459897,3,0.36086399999999996,0.11993800000000002,0.196252,0.322947,0.0
molid8027,COc1cc(C2NC(=O)CCS2)cc(OC)c1OC,3.0,0.08339921,0.18472794,0.32390216,0.4079707,3,0.011544200000000001,0.10333800000000001,0.382942,0.502175,3,0.07796739999999999,0.322392,0.38505500000000004,0.214585,2.0
molid8059,C=CC(CCC(=O)O)OC(C)=O,2.0,0.04880843,0.17313510000000001,0.34393898,0.43411750000000005,3,0.451611,0.068316,0.14691099999999999,0.333162,0,0.199015,0.24782800000000002,0.308361,0.24479499999999998,2.0
molid8097,CCCCOC(=O)c1ccccc1C(=O)OCCCC,3.0,0.008932637,0.079496644,0.29969323,0.6118775,3,0.00496862,0.047530800000000005,0.284112,0.663388,3,0.143569,0.307003,0.34429699999999996,0.205131,2.0
molid8101,CN1C(=CC=O)C(C)(C)c2ccccc21,1.0,0.0269476,0.31485352,0.44167665,0.21652219,2,0.20623400000000003,0.579666,0.18992699999999998,0.0241733,1,0.121636,0.345497,0.37175,0.161117,2.0
molid8119,CN(c1ccc(Cl)cc1Cl)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,0.0,0.5061249,0.21790783,0.1531911,0.122776195,0,0.9807950000000001,0.013394999999999999,0.00390905,0.00190118,0,0.212404,0.207938,0.289234,0.290425,3.0
molid8134,CCC12CCCN3CCc4c(n(c5cc(Br)ccc45)C(O)(C(=O)OC)C1)C32,2.0,0.21615468,0.39486918,0.27517787,0.11379823,1,0.00734205,0.309121,0.46293500000000004,0.220602,2,,,,,
molid8148,OC(CCl)CNc1ccccc1NCC(O)CCl,2.0,0.35847363,0.3981672,0.1869526,0.056406557999999996,1,0.23549,0.508374,0.211524,0.044612,1,0.707333,0.21475999999999998,0.051200300000000004,0.0267064,0.0
molid8151,O=c1oc2ccccc2c2ncccc12,2.0,0.29195976,0.35285252,0.23816645,0.11702131,1,0.57444,0.251073,0.12858,0.045906999999999996,0,0.160248,0.350707,0.33634400000000003,0.152701,1.0
molid8184,O=C=Nc1cccc2ccccc12,2.0,0.017829103,0.11094474,0.3256437,0.5455824,3,0.00333023,0.219979,0.515444,0.261246,2,0.199753,0.344862,0.314321,0.14106300000000002,1.0
molid8191,COc1ccc(OCCCCN2CCN(CCc3cc(OC)c(OC)c(OC)c3)CC2)c(C2Sc3ccccc3N2C(C)=O)c1,2.0,0.035235018,0.28390956,0.41642243,0.26443306,2,0.0611938,0.36793000000000003,0.476905,0.0939715,2,0.019678900000000003,0.24586100000000002,0.41677700000000006,0.317683,2.0
molid8200,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,3.0,0.068504564,0.16465107,0.31125084,0.45559350000000004,3,0.07495139999999999,0.15323900000000001,0.299579,0.47223000000000004,3,0.297274,0.176546,0.22439099999999998,0.301789,3.0
molid8220,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,1.0,0.14030837,0.1981125,0.29431444,0.3672647,3,0.00481845,0.16703099999999999,0.49082200000000004,0.337328,2,0.0664528,0.484098,0.363663,0.0857865,1.0
molid8235,COCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,3.0,0.028422084,0.16925672,0.37200207,0.43031916,3,0.013738,0.058687699999999995,0.33155100000000004,0.596023,3,0.23905500000000002,0.31385799999999997,0.289984,0.157104,1.0
molid8248,CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.0,0.02114626,0.21198787,0.41838664,0.34847915,2,0.0311856,0.197762,0.48575799999999997,0.285294,2,0.238159,0.28165100000000004,0.281033,0.199156,1.0
molid8273,CCCCc1c(OC(=O)C23CC4CC(CC(C4)C2)C3)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.0,0.22283839,0.24521087,0.27040642,0.26154429999999995,2,0.0225332,0.0415103,0.193512,0.742445,3,0.16999,0.366699,0.295543,0.167768,1.0
molid8299,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C1=COCCO1,2.0,0.088922374,0.14661244,0.28568855,0.47877663,3,0.140132,0.145307,0.306612,0.40794899999999995,3,0.177073,0.269739,0.326681,0.22650700000000001,2.0
molid8311,Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1,0.0,0.027446171000000002,0.39114222,0.43767694,0.14373466,2,0.061934800000000005,0.137888,0.375827,0.42435,3,0.125665,0.243273,0.34265100000000004,0.28841100000000003,2.0
molid8316,CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,0.0,0.24633475,0.27670878,0.2678702,0.20908628,1,0.0339445,0.0865031,0.33251,0.547042,3,0.133578,0.276468,0.342383,0.247571,2.0
molid8317,CN1CCc2ccccc21,2.0,0.34125054,0.45596674,0.16888788,0.0338948,1,0.328685,0.470631,0.189164,0.0115197,1,0.112595,0.353232,0.391472,0.142701,2.0
molid8332,Cc1cc(OC(=O)c2cc(Cl)ccc2OC(N)=O)ccc1Cl,2.0,0.034068838,0.16310558,0.3591244,0.44370119999999996,3,0.15218900000000002,0.26111,0.371684,0.215017,2,0.0151616,0.225714,0.41716400000000003,0.34196,2.0
molid8357,Cc1ccc(C(C)C)c(O)c1,2.0,0.07671455,0.32229376,0.3789542,0.22203751,2,0.0464337,0.23775700000000002,0.41017,0.305639,2,0.101623,0.351207,0.401485,0.14568499999999998,2.0
molid8359,Cc1ccc([N+](=O)[O-])c(C)c1,2.0,0.066374116,0.34347996,0.39079952,0.1993463,2,0.214666,0.35651,0.29654899999999995,0.132274,1,0.103424,0.356622,0.401971,0.137983,2.0
molid8361,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.0,0.118594214,0.38304538,0.34542787,0.15293248,1,0.0102399,0.12283,0.516658,0.350272,2,0.141324,0.356056,0.348708,0.153912,1.0
molid8378,Fc1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,0.0,0.95435137,0.04092378,0.004100523,0.000624361,0,0.984575,0.0121238,0.00220563,0.00109576,0,0.9955719999999999,0.00334245,0.00047886699999999995,0.0006064019999999999,0.0
molid8380,FC(F)(F)c1nc2c(Cl)cc(I)cc2[nH]1,0.0,0.94654304,0.047433175,0.005189121,0.0008346030000000001,0,0.985505,0.00883708,0.00300533,0.00265244,0,0.9625049999999999,0.030294,0.0041938999999999995,0.00300757,0.0
molid8387,Cc1ccc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],0.0,0.88361573,0.093730606,0.018085172,0.0045684129999999995,0,0.11896099999999998,0.400965,0.381847,0.09822689999999999,1,0.80665,0.131853,0.038187,0.0233099,0.0
molid8393,CCNC(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,1.0,0.93931794,0.05303416,0.006492518,0.001155403,0,0.9791559999999999,0.0137131,0.0040479,0.00308332,0,0.8871600000000001,0.0729199,0.0230801,0.0168396,0.0
molid8394,CN(C)C(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,0.0,0.93917376,0.053905367999999995,0.005994214,0.000926677,0,0.980392,0.0113515,0.00412887,0.00412756,0,0.6037520000000001,0.21600000000000003,0.10995,0.07029810000000002,0.0
molid8428,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,1.0,0.64425284,0.24243936,0.08545816,0.02784967,0,0.036315,0.375813,0.46443,0.12344200000000001,2,0.700571,0.23417800000000003,0.0460861,0.0191653,0.0
molid8463,CCCCCCCCCCCCCCCCCCOCCO,2.0,0.004332133,0.06060419999999999,0.27813107,0.65693265,3,0.00332097,0.0325606,0.21005700000000002,0.754061,3,0.027772900000000003,0.111881,0.295889,0.564457,3.0
molid8472,CCCSP(=O)(CC)OC,0.0,0.79014003,0.15189667,0.043714285,0.014249007,0,0.46227700000000005,0.340308,0.16864200000000001,0.0287736,0,0.652309,0.266692,0.057363800000000006,0.0236359,0.0
molid8476,COc1cc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(C)cc4C)c(Cl)c3)cc2Cl)C(C)=O)c(OC)cc1Cl,2.0,0.001191287,0.021826223999999998,0.1782609,0.7987215999999999,3,0.00152258,0.0291202,0.227726,0.741631,3,0.0185916,0.049106300000000006,0.18784800000000001,0.744454,3.0
molid8482,CCCCCCCCC(C)C,3.0,0.010434381,0.10038614,0.32926595,0.55991346,3,0.00227234,0.0313311,0.205033,0.761363,3,0.100615,0.21000700000000003,0.332244,0.357135,3.0
molid8503,CC(=O)c1ccc2cc(CC(=O)O)ccc2c1,2.0,0.14922425,0.4082201,0.31799987,0.12455574,1,0.0289274,0.335049,0.43267700000000003,0.203347,2,0.23611999999999997,0.32566,0.29259,0.14562999999999998,1.0
molid8504,CC(C)C(=O)c1ccc2cc(CC(=O)O)ccc2c1,2.0,0.15531866,0.42800079999999996,0.30805013,0.10863033,1,0.0234919,0.256506,0.43263599999999997,0.287367,2,0.25000300000000003,0.315456,0.282932,0.151608,1.0
molid8513,O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1,3.0,9.83e-05,0.002883935,0.06413642,0.93288136,3,0.0111502,0.0439691,0.16400499999999998,0.780875,3,0.062385,0.0490441,0.182832,0.705739,3.0
molid8519,C#CC(C)(C)C,2.0,0.07201608,0.45182225,0.36552006,0.11064161,1,0.0177349,0.06685579999999999,0.3007,0.6147090000000001,3,0.14488099999999998,0.306827,0.353646,0.194645,2.0
molid8520,C=CC(C)(O)CC,2.0,0.13217916,0.31804899999999997,0.33366835,0.2161034,2,0.12051300000000001,0.0721436,0.250245,0.557098,3,0.16930499999999998,0.325519,0.345415,0.159761,2.0
molid8534,COCCNC(=O)CSP(=S)(OC)OC,1.0,0.8041505,0.14109132,0.040869378,0.01388871,0,0.859959,0.10514200000000001,0.025800200000000002,0.00909943,0,0.636872,0.271056,0.0605791,0.031492700000000005,0.0
molid8541,O=C1CCN(c2ccccc2)N1,1.0,0.21252304,0.5005021,0.23627639,0.050698402999999996,1,0.136786,0.407561,0.318372,0.137281,1,0.179058,0.34325100000000003,0.335814,0.141877,1.0
molid8550,Oc1ccc(-c2ccccc2)cc1,3.0,0.12353765,0.26061618,0.33191859999999995,0.28392756,2,0.018439599999999997,0.274586,0.510945,0.196029,2,0.221169,0.336853,0.300487,0.141492,1.0
molid8559,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,3.0,0.12928754,0.25214407,0.3257782,0.2927902,2,0.00593843,0.208659,0.485259,0.300144,2,0.109502,0.196704,0.310189,0.38360500000000003,3.0
molid8574,CCCCN(C)C,1.0,0.18997714,0.32536090000000006,0.29698179999999996,0.18768026,1,0.0656926,0.5605760000000001,0.348774,0.0249578,1,0.0925124,0.214894,0.337723,0.354871,3.0
molid8578,O=C(O)CNCC(=O)O,3.0,0.0299385,0.14238927,0.34343640000000003,0.48423582,3,0.107929,0.263779,0.39771799999999996,0.230575,2,0.09104169999999999,0.14635399999999998,0.317058,0.445547,3.0
molid8589,COc1ccccc1OCC(O)CO,2.0,0.05051352,0.28798237,0.40251735,0.2589868,2,0.0540509,0.20267000000000002,0.412555,0.33072399999999996,2,0.141293,0.304233,0.364247,0.190227,2.0
molid8620,CNC(=O)ON=C1SC(C)(C)SC1C,0.0,0.927639,0.058406293,0.010790518999999998,0.003164182,0,0.974893,0.018583199999999998,0.00522133,0.00130253,0,0.6735949999999999,0.221719,0.0674098,0.037276,0.0
molid8628,NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.0,0.11561038,0.21026665,0.31514847,0.35897443,3,0.009612700000000002,0.0815536,0.273403,0.6354310000000001,3,0.048856699999999996,0.251795,0.36115,0.338198,2.0
molid8639,CC(C)CCOC(=O)c1ccccc1,3.0,0.06215918,0.2353181,0.37116084,0.3313619,2,0.00438462,0.066416,0.368925,0.560275,3,0.12690099999999999,0.319996,0.369464,0.183639,2.0
molid8651,CC=Cc1ccc(OCC)c(O)c1,2.0,0.36756286,0.33845544,0.20323046,0.090751186,0,0.0424311,0.11848299999999999,0.331862,0.507225,3,0.18624200000000002,0.340333,0.33068200000000003,0.142743,1.0
molid8660,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,2.0,0.00117488,0.017672881,0.15886815,0.82228404,3,0.00849121,0.046434300000000005,0.287396,0.657679,3,0.12005199999999999,0.188636,0.286025,0.405287,3.0
